videoname,paramQP,frameWidth,frameHeight,CU_width,CU_height,topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,qtdepth,mtdepth,splitType,cost,RDCost,target,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum
BasketballPass,37,416,240,16,32,96,192,111,223,3,2,1,BI_VERT,1216014,1216014,0,14029.309509277344,430.0546875,18944.0,7456.0,2.540772532188841,220188.0,23816.40795898437,411.828125,12064.0,61120.0,0.1973821989528796,105428.0,3577.7958984375,448.28125,6464.0,11872.0,0.5444743935309974,114760.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,0,127,31,2,1,2,BI_VERT,1805333,1805333,0,1223.3983764648438,552.5078125,63424.0,65024.0,0.9753937007874016,282884.0,1588.58984375,551.1875,51456.0,1120.0,45.94285714285714,141104.0,854.720458984375,553.828125,62048.0,63904.0,0.970956434651978,141780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,0,127,31,2,2,1,BI_VERT,1789545,1789545,0,1223.3983764648438,552.5078125,63424.0,65024.0,0.9753937007874016,282884.0,1588.58984375,551.1875,51456.0,1120.0,45.94285714285714,141104.0,854.720458984375,553.828125,62048.0,63904.0,0.970956434651978,141780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,0,127,31,2,1,3,BI_VERT,7924802,2238488,1,1223.3983764648438,552.5078125,63424.0,65024.0,0.9753937007874016,282884.0,1588.58984375,551.1875,51456.0,1120.0,45.94285714285714,141104.0,854.720458984375,553.828125,62048.0,63904.0,0.970956434651978,141780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,0,127,31,2,2,1,BI_VERT,922900,922900,0,1223.3983764648438,552.5078125,63424.0,65024.0,0.9753937007874016,282884.0,1588.58984375,551.1875,51456.0,1120.0,45.94285714285714,141104.0,854.720458984375,553.828125,62048.0,63904.0,0.970956434651978,141780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,0,127,31,2,1,2,BI_VERT,392260,392260,0,1223.3983764648438,552.5078125,63424.0,65024.0,0.9753937007874016,282884.0,1588.58984375,551.1875,51456.0,1120.0,45.94285714285714,141104.0,854.720458984375,553.828125,62048.0,63904.0,0.970956434651978,141780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,32,127,63,2,1,2,BI_VERT,1930301,1930301,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,32,127,63,2,2,1,BI_VERT,1918001,1918001,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,32,127,63,2,1,2,BI_VERT,807192,807192,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,32,127,63,2,2,1,BI_VERT,774036,774036,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,32,127,63,2,1,2,BI_VERT,417351,417351,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,32,127,63,2,2,1,BI_VERT,422661,422661,0,674.452880859375,565.515625,59456.0,2304.0,25.805555555555557,289544.0,1019.12109375,569.0625,46656.0,1152.0,40.5,145680.0,304.6240234375,561.96875,59872.0,1152.0,51.97222222222222,143864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,64,127,95,0,2,1,BI_VERT,26677826,26677826,0,563.6942749023438,567.3203125,62272.0,64512.0,0.9652777777777778,290468.0,843.759521484375,567.578125,49376.0,65248.0,0.7567435017165277,145300.0,283.49609375,567.0625,59776.0,64800.0,0.9224691358024693,145168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,64,127,95,0,2,1,BI_VERT,15354955,15354955,0,563.6942749023438,567.3203125,62272.0,64512.0,0.9652777777777778,290468.0,843.759521484375,567.578125,49376.0,65248.0,0.7567435017165277,145300.0,283.49609375,567.0625,59776.0,64800.0,0.9224691358024693,145168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,64,127,95,0,2,1,BI_VERT,8516854,8516854,0,563.6942749023438,567.3203125,62272.0,64512.0,0.9652777777777778,290468.0,843.759521484375,567.578125,49376.0,65248.0,0.7567435017165277,145300.0,283.49609375,567.0625,59776.0,64800.0,0.9224691358024693,145168.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,64,127,95,1,2,1,BI_VERT,1162324,1162324,0,566.7074584960938,567.1640625,62592.0,64352.0,0.972650422675286,290388.0,843.853271484375,567.421875,49632.0,65152.0,0.7617878192534381,145260.0,289.4287109375,566.90625,59680.0,64736.0,0.9218981710331192,145128.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,64,127,95,2,2,1,BI_VERT,1720545,1720545,0,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,64,127,95,2,1,2,BI_VERT,857477,857477,0,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,64,127,95,2,2,1,BI_VERT,864131,864131,0,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,64,127,95,2,1,2,BI_VERT,383973,383973,0,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,64,127,95,2,1,3,BI_VERT,7558940,1533422,1,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,64,127,95,2,2,1,BI_VERT,386127,386127,0,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,64,127,95,2,1,3,BI_VERT,4206563,964316,1,561.1552734375,567.53125,62656.0,64512.0,0.9712301587301588,290576.0,841.116943359375,567.734375,49440.0,65216.0,0.7580961727183513,145340.0,281.111083984375,567.328125,59840.0,64832.0,0.9230009871668312,145236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,64,127,95,3,2,1,BI_VERT,1207322,1207322,0,567.722412109375,567.609375,62560.0,64480.0,0.9702233250620348,290616.0,846.396240234375,567.796875,49088.0,65280.0,0.7519607843137255,145356.0,288.978271484375,567.421875,59744.0,64736.0,0.9228868017795352,145260.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,96,127,127,1,2,1,BI_VERT,1301684,1301684,0,659.5692749023438,551.3203125,1472.0,58496.0,0.025164113785557992,282276.0,789.640380859375,545.515625,52448.0,62592.0,0.8379345603271984,139652.0,462.109375,557.125,61664.0,61440.0,1.0036458333333331,142624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,96,127,127,1,2,1,BI_VERT,608666,608666,0,659.5692749023438,551.3203125,1472.0,58496.0,0.025164113785557992,282276.0,789.640380859375,545.515625,52448.0,62592.0,0.8379345603271984,139652.0,462.109375,557.125,61664.0,61440.0,1.0036458333333331,142624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,96,127,127,1,1,3,BI_VERT,5511102,4586364,1,659.5692749023438,551.3203125,1472.0,58496.0,0.025164113785557992,282276.0,789.640380859375,545.515625,52448.0,62592.0,0.8379345603271984,139652.0,462.109375,557.125,61664.0,61440.0,1.0036458333333331,142624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,96,127,127,1,2,1,BI_VERT,388874,388874,0,659.5692749023438,551.3203125,1472.0,58496.0,0.025164113785557992,282276.0,789.640380859375,545.515625,52448.0,62592.0,0.8379345603271984,139652.0,462.109375,557.125,61664.0,61440.0,1.0036458333333331,142624.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,96,127,127,2,2,1,BI_VERT,1878078,1878078,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,96,127,127,2,1,2,BI_VERT,895008,895008,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,96,127,127,2,2,1,BI_VERT,890000,890000,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,96,127,127,2,1,2,BI_VERT,454789,454789,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,96,127,127,2,1,3,BI_VERT,7558940,5945767,1,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,96,127,127,2,2,1,BI_VERT,438615,438615,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,96,127,127,2,1,3,BI_VERT,4206563,3122702,1,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,96,127,127,2,2,1,BI_VERT,293010,293010,0,649.1937866210938,551.5390625,1280.0,58624.0,0.021834061135371174,282388.0,780.220458984375,545.828125,52320.0,62592.0,0.8358895705521472,139732.0,452.9375,557.25,61376.0,61568.0,0.9968814968814969,142656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,96,127,127,3,2,1,BI_VERT,1345706,1345706,0,664.1293334960938,551.8359375,1184.0,58624.0,0.02019650655021834,282540.0,788.695068359375,546.234375,51936.0,62624.0,0.829330608073582,139836.0,476.80859375,557.4375,61472.0,61536.0,0.9989599583983358,142704.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,96,127,127,3,2,1,BI_VERT,600226,600226,0,664.1293334960938,551.8359375,1184.0,58624.0,0.02019650655021834,282540.0,788.695068359375,546.234375,51936.0,62624.0,0.829330608073582,139836.0,476.80859375,557.4375,61472.0,61536.0,0.9989599583983358,142704.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,128,127,159,2,1,3,BI_VERT,21228629,20399456,1,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,128,127,159,2,2,1,BI_VERT,3103511,3103511,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,128,127,159,2,1,2,BI_VERT,1737765,1737765,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,128,127,159,2,1,3,BI_VERT,9122931,7279445,1,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,128,127,159,2,1,2,BI_VERT,1346791,1346791,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,128,127,159,2,1,3,BI_VERT,4267216,4267216,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,128,127,159,2,2,1,BI_VERT,1028134,1028134,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,128,127,159,2,1,2,BI_VERT,850395,850395,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,128,127,159,2,1,3,BI_VERT,6153478,1715961,1,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,128,127,159,2,2,1,BI_VERT,850173,850173,0,1026.8871459960938,541.6640625,2464.0,1760.0,1.4,277332.0,1722.9375,538.25,57920.0,928.0,62.41379310344828,137792.0,307.525146484375,545.078125,63200.0,832.0,75.96153846153847,139540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,128,127,159,3,2,1,BI_VERT,1881427,1881427,0,1031.8163452148438,542.2421875,2112.0,1984.0,1.064516129032258,277628.0,1731.968505859375,539.015625,57600.0,1152.0,50.0,137988.0,310.8427734375,545.46875,63008.0,832.0,75.73076923076924,139640.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,160,127,191,2,1,2,BI_VERT,14744285,14744285,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,112,160,127,191,2,1,3,BI_VERT,21228629,21228629,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,112,160,127,191,2,1,3,BI_VERT,9122931,9122931,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,160,127,191,2,1,2,BI_VERT,2841461,2841461,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,112,160,127,191,2,1,3,BI_VERT,4267216,4267216,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,160,127,191,2,1,2,BI_VERT,1465655,1465655,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,112,160,127,191,2,2,1,BI_VERT,1469893,1469893,0,3365.5941772460938,454.5859375,56800.0,51264.0,1.1079900124843944,232748.0,4630.3349609375,446.40625,55840.0,58880.0,0.9483695652173914,114280.0,1967.038818359375,462.765625,63360.0,57920.0,1.0939226519337018,118468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,128,128,143,159,0,2,1,BI_VERT,28161478,28161478,0,422.646240234375,554.203125,3520.0,5376.0,0.6547619047619048,283752.0,418.706787109375,550.890625,1568.0,1568.0,1.0,141028.0,404.640380859375,557.515625,1376.0,3808.0,0.3613445378151261,142724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,27,416,240,16,32,128,128,143,159,0,2,1,BI_VERT,15669226,15669226,0,422.646240234375,554.203125,3520.0,5376.0,0.6547619047619048,283752.0,418.706787109375,550.890625,1568.0,1568.0,1.0,141028.0,404.640380859375,557.515625,1376.0,3808.0,0.3613445378151261,142724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,32,416,240,16,32,128,128,143,159,0,2,1,BI_VERT,8816302,8816302,0,422.646240234375,554.203125,3520.0,5376.0,0.6547619047619048,283752.0,418.706787109375,550.890625,1568.0,1568.0,1.0,141028.0,404.640380859375,557.515625,1376.0,3808.0,0.3613445378151261,142724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,37,416,240,16,32,128,128,143,159,0,2,1,BI_VERT,5058661,5058661,0,422.646240234375,554.203125,3520.0,5376.0,0.6547619047619048,283752.0,418.706787109375,550.890625,1568.0,1568.0,1.0,141028.0,404.640380859375,557.515625,1376.0,3808.0,0.3613445378151261,142724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,128,192,143,223,1,2,1,BI_VERT,824227,824227,0,247.61077880859372,472.6484375,160.0,63200.0,0.002531645569620253,241996.0,231.8125,472.25,0.0,64096.0,0.0,120896.0,263.091552734375,473.046875,64.0,64640.0,0.0009900990099009901,121100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,128,192,143,223,2,2,1,BI_VERT,1193089,1193089,0,236.83782958984372,472.6171875,65472.0,63008.0,1.0391061452513966,241980.0,226.433349609375,472.359375,65280.0,63968.0,1.0205102551275638,120924.0,247.109375,472.875,65504.0,64576.0,1.014370664023786,121056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,128,192,143,223,3,2,1,BI_VERT,836577,836577,0,239.43109130859372,472.8515625,0.0,63008.0,0.0,242100.0,232.728271484375,472.578125,65344.0,63904.0,1.0225338007010516,120980.0,245.984375,473.125,96.0,64640.0,0.0014851485148514852,121120.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BasketballPass,22,416,240,16,32,144,96,159,127,0,2,1,BI_VERT,32181176,32181176,0,910.7909545898438,546.3828125,61280.0,58016.0,1.0562603419746277,279748.0,1013.896240234375,547.796875,62336.0,62528.0,0.9969293756397134,140236.0,803.6865234375,544.96875,64512.0,61024.0,1.057157839538542,139512.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
