topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
256.0,0.0,383.0,63.0,1.0,11127.626144170761,466.57861328125,13728.0,5952.0,2.306451612903226,3822212.0,20009.103942871094,524.7109375,57376.0,12736.0,4.505025125628141,1074608.0,8380.984375,433.625,44480.0,7296.0,6.0964912280701755,888064.0,7508.654354095459,443.076171875,53728.0,59456.0,0.903659849300323,907420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,64.0,127.0,127.0,1.0,18357.973003149033,423.37060546875,34272.0,18720.0,1.8307692307692307,3468252.0,26026.281215667725,438.005859375,7904.0,43808.0,0.1804236669101534,897036.0,12597.494441986084,421.638671875,29568.0,50848.0,0.5814977973568282,863516.0,12124.766220092773,398.39453125,32384.0,42176.0,0.7678300455235205,815912.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,64.0,255.0,127.0,1.0,2684.989645957947,522.3935546875,32352.0,50976.0,0.6346516007532956,4279448.0,1167.7132415771484,525.92578125,57056.0,8416.0,6.779467680608365,1077096.0,5586.053462982178,519.314453125,63200.0,45376.0,1.3928067700987306,1063556.0,1172.9839134216309,513.978515625,56384.0,52896.0,1.0659407138535995,1052628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,64.0,383.0,127.0,1.0,13990.558919668198,447.86865234375,6400.0,59648.0,0.1072961373390558,3668940.0,10745.903259277344,463.9453125,53632.0,41408.0,1.295208655332303,950160.0,14910.674789428711,458.37109375,43168.0,9472.0,4.5574324324324325,938744.0,13957.3740234375,419.28125,52640.0,39264.0,1.3406682966585166,858688.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,128.0,127.0,191.0,1.0,12277.013816595078,377.71044921875,53024.0,21344.0,2.4842578710644676,3094204.0,12241.444454193115,408.029296875,27168.0,12896.0,2.106699751861042,835644.0,13010.22350692749,360.533203125,5120.0,36800.0,0.1391304347826087,738372.0,7494.5717124938965,346.080078125,10944.0,58368.0,0.1875,708772.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,128.0,255.0,191.0,1.0,2200.908637046814,481.6669921875,41312.0,5184.0,7.969135802469136,3945816.0,1374.2658348083496,515.681640625,57120.0,1728.0,33.05555555555556,1056116.0,1528.5625,446.25,60800.0,58336.0,1.0422380691168405,913920.0,285.45678329467773,451.935546875,62176.0,896.0,69.39285714285714,925564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,128.0,383.0,191.0,1.0,12210.68359375,414.3125,43552.0,60928.0,0.7148109243697479,3394048.0,15883.725978851318,413.634765625,62112.0,3328.0,18.66346153846154,847124.0,11458.040023803711,414.87890625,62880.0,53792.0,1.1689470553242118,849672.0,3836.822494506836,437.59765625,63616.0,28800.0,2.2088888888888887,896200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
0.0,0.0,127.0,63.0,2.0,18136.80834555626,510.88623046875,11264.0,52160.0,0.21595092024539878,4185180.0,1154.2855072021484,556.32421875,3648.0,25504.0,0.14303638644918445,1139352.0,35277.1318321228,452.251953125,5632.0,57792.0,0.09745293466223699,926212.0,19414.9599609375,488.65625,1696.0,47008.0,0.03607896528250511,1000768.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
128.0,0.0,255.0,63.0,2.0,2924.173108816147,524.82958984375,33984.0,61280.0,0.5545691906005222,4299404.0,4951.290859222412,536.900390625,63040.0,61664.0,1.0223144784639335,1099572.0,946.91796875,530.8125,56896.0,64032.0,0.8885557221389305,1087104.0,4167.817977905273,503.73046875,52864.0,50016.0,1.0569417786308382,1031640.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
256.0,0.0,383.0,63.0,2.0,11105.114433050156,467.24169921875,13792.0,7808.0,1.7663934426229508,3827644.0,20008.6766204834,525.13671875,57280.0,13632.0,4.2018779342723,1075480.0,8300.857570648193,434.697265625,44640.0,6720.0,6.642857142857143,890260.0,7525.822692871094,443.7109375,53536.0,60768.0,0.8809899947340706,908720.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,128,64
